cartodb_id,bbl,tract_10,sba_name,ccd_name,cd_name,boro_name,city_name,tax_delinquency,ser_violation,assessed_value,owner_name,res_units,year_built,buildings,net_inc_sqft,gross_exp_sqft,standard_address,inc_tar_info,inc_tar_units_0bed,inc_tar_units_1bed,inc_tar_units_2bed,inc_tar_units_3bed,inc_tar_units_4bed,floodplain_flag,applied_filters,BBL,latitude,longitude
9537915,3018837504,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,834748,UNAVAILABLE OWNER,6.0,2002.0,1.0,,,45 Taaffe Place,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018837504.0,40.6976291,-73.9606622
9537916,3018837505,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,918000,UNAVAILABLE OWNER,6.0,2002.0,1.0,,,796 Kent Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018837505.0,40.6973847,-73.9602585
9537917,3018837506,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,565200,UNAVAILABLE OWNER,5.0,2004.0,1.0,,,786 Kent Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018837506.0,40.6977004,-73.9603268
9537933,3018847501,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,1116648,UNAVAILABLE OWNER,12.0,2009.0,1.0,,,773 Kent Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018847501.0,40.6981641,-73.9599406
9537937,3018857503,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,1410848,UNAVAILABLE OWNER,20.0,2003.0,2.0,,,38 Skillman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018857503.0,40.6975815,-73.9579791
9537936,3018857502,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,2041811,UNAVAILABLE OWNER,20.0,2004.0,2.0,,,42 Skillman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018857502.0,40.6973646,-73.957936
9537938,3018857504,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,1.0,888750,UNAVAILABLE OWNER,9.0,2010.0,1.0,,,50 Skillman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018857504.0,40.6971423,-73.9578929
9537955,3018867506,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,1.0,6523026,UNAVAILABLE OWNER,48.0,2013.0,3.0,,,35 Skillman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018867506.0,40.6973233,-73.9573771
9494641,3018857505,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,820350,UNAVAILABLE OWNER,6.0,2013.0,1.0,,,52 Skillman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018857505.0,40.697038,-73.9578713
9545721,3018857507,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,1193401,UNAVAILABLE OWNER,9.0,2006.0,1.0,,,54 Skillman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018857507.0,40.6969007,-73.9577848
9537950,3018860082,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,473400,GEFEN REALTY LLC,6.0,1905.0,1.0,,,495 Park Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018860082.0,40.6969032,-73.9570636
9537951,3018867501,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,1609642,UNAVAILABLE OWNER,10.0,2002.0,1.0,,,800 Bedford Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018867501.0,40.6972573,-73.957002
9537952,3018867502,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,613348,UNAVAILABLE OWNER,5.0,2007.0,1.0,,,790 Bedford Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018867502.0,40.6974796,-73.9570452
9537953,3018867503,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,1.0,1421100,UNAVAILABLE OWNER,8.0,2009.0,1.0,,,810 Bedford Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018867503.0,40.6969251,-73.9568796
9537954,3018867504,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,2534480,UNAVAILABLE OWNER,10.0,2007.0,1.0,,,804 Bedford Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018867504.0,40.6970871,-73.9569661
9494670,3018870098,36047018700,Brooklyn Heights/Fort Greene,City Council District 35,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1.0,,504900,411 MYRTLE AVENUE LLC,8.0,1905.0,1.0,,,411 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018870098.0,40.6933307,-73.9693699
9494960,3018887503,36047019100,Brooklyn Heights/Fort Greene,City Council District 35,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,,,727203,123 CLINTON AVE LLC,9.0,2016.0,1.0,,,123 Clinton Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018887503.0,40.6943186,-73.9686915
9545867,3018907501,36047019100,Brooklyn Heights/Fort Greene,City Council District 35,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1.0,1.0,3499814,UNAVAILABLE OWNER,49.0,2009.0,1.0,,,163 Washington Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018907501.0,40.6938541,-73.9664703
9545949,3018910057,36047019100,Brooklyn Heights/Fort Greene,City Council District 35,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1.0,,448650,RYERSON ASSETS CORP.,6.0,2015.0,1.0,,,94 Ryerson Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018910057.0,40.6949243,-73.9655502
9545997,3018917501,36047019100,Brooklyn Heights/Fort Greene,City Council District 35,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1.0,,1028250,UNAVAILABLE OWNER,5.0,2017.0,1.0,,,491 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018917501.0,40.6937111,-73.9655328
9495169,3018920048,36047019100,Brooklyn Heights/Fort Greene,City Council District 35,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1.0,,5281200,74 GRAND AVE LLC,62.0,2007.0,1.0,19.1,16.3,74 Grand Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018920048.0,40.6948884,-73.9646018
9546676,3018920074,36047019100,Brooklyn Heights/Fort Greene,City Council District 35,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1.0,,1422000,"509 MYRTLE AVENUE, LLC",10.0,1948.0,1.0,,,509 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018920074.0,40.6938536,-73.964523
9546684,3018930002,36047019100,Brooklyn Heights/Fort Greene,City Council District 35,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1.0,,3085200,105 GRAND AVENUE LLC,36.0,2005.0,1.0,25.4,21.7,105 Grand Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018930002.0,40.6941772,-73.9638809
9495172,3018930004,36047019100,Brooklyn Heights/Fort Greene,City Council District 35,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1.0,1.0,6030000,97 GRAND AVENUE BK LLC,62.0,2007.0,2.0,28.7,9.2,97 Grand Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018930004.0,40.6945011,-73.9637581
9495198,3018930047,36047019100,Brooklyn Heights/Fort Greene,City Council District 35,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1.0,,2324250,100 STEUBEN DEVELOPMENT LLC,43.0,2015.0,1.0,22.9,24.8,100 Steuben Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018930047.0,40.6944187,-73.9635526
9546737,3018937501,36047019100,Brooklyn Heights/Fort Greene,City Council District 35,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1.0,,978168,UNAVAILABLE OWNER,10.0,2007.0,1.0,,,72 Steuben Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018937501.0,40.6953327,-73.9637361
9546738,3018937502,36047019100,Brooklyn Heights/Fort Greene,City Council District 35,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1.0,,2053689,UNAVAILABLE OWNER,19.0,2005.0,2.0,,,75 Grand Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018937502.0,40.6952478,-73.9640967
9546740,3018937505,36047019100,Brooklyn Heights/Fort Greene,City Council District 35,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1.0,1.0,1672066,THE CLINTON HOUSE CONDOMINIUM OWNERS ASSOCIATION,22.0,2015.0,1.0,,,525 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018937505.0,40.6939384,-73.9637368
9538137,3018967502,36047019100,Brooklyn Heights/Fort Greene,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,3186979,UNAVAILABLE OWNER,17.0,2005.0,2.0,,,143 Classon Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018967502.0,40.6959962,-73.9612618
9546739,3018937504,36047019100,Brooklyn Heights/Fort Greene,City Council District 35,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1.0,,3842679,UNAVAILABLE OWNER,29.0,2015.0,1.0,,,531 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018937504.0,40.693974,-73.9634195
9546788,3018940054,36047019100,Brooklyn Heights/Fort Greene,City Council District 35,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1.0,,2455200,"E&M REALTY HOLDINGS, LLC",30.0,2012.0,1.0,,,549 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018940054.0,40.6940862,-73.9624493
9546791,3018947501,36047019100,Brooklyn Heights/Fort Greene,City Council District 35,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1.0,,3700929,UNAVAILABLE OWNER,35.0,2006.0,1.0,,,111 Steuben Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018947501.0,40.6940397,-73.9628569
9538136,3018967501,36047019100,Brooklyn Heights/Fort Greene,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,872550,UNAVAILABLE OWNER,10.0,2008.0,1.0,,,195 Classon Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018967501.0,40.6943794,-73.9609057
9538138,3018967503,36047019100,Brooklyn Heights/Fort Greene,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,2912469,UNAVAILABLE OWNER,20.0,2005.0,2.0,,,159 Classon Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018967503.0,40.6956832,-73.9611935
9538177,3018970065,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,620100,599 MYRTLE PA LLC,8.0,2014.0,1.0,,,599 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018970065.0,40.6943517,-73.9600836
9538185,3018977508,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,2263862,UNAVAILABLE OWNER,18.0,2005.0,1.0,,,609 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018977508.0,40.6944064,-73.9595931
9494874,3018987501,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,1.0,812701,UNAVAILABLE OWNER,7.0,2006.0,1.0,,,86 Franklin Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018987501.0,40.6963466,-73.9585713
9546253,3018987502,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,845551,UNAVAILABLE OWNER,5.0,2008.0,1.0,,,102 Franklin Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018987502.0,40.6958855,-73.9586041
9546254,3018987503,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,882905,UNAVAILABLE OWNER,7.0,2012.0,1.0,,,108 Franklin Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018987503.0,40.6956686,-73.958561
9540389,3018987504,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,975148,UNAVAILABLE OWNER,6.0,2012.0,1.0,,,639 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018987504.0,40.6945432,-73.9583128
9494877,3018990009,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,685800,"123-125 FRANKLIN, LLC",5.0,2018.0,2.0,,,123 Franklin Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018990009.0,40.6952868,-73.9578508
9546260,3018990038,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,1.0,3459150,UNAVAILABLE OWNER,48.0,2002.0,2.0,14.5,6.0,72 Skillman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018990038.0,40.6960855,-73.9576844
9495035,3018990058,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,502200,YW SKILL LLC,8.0,2016.0,1.0,,,110 Skillman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018990058.0,40.6951385,-73.9574902
9540394,3018990063,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,648450,120 SKILLMAN LLC,7.0,2018.0,1.0,,,120 Skillman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018990063.0,40.6947981,-73.9574219
9540399,3018997501,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,1517398,UNAVAILABLE OWNER,12.0,2002.0,1.0,,,128 Skillman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018997501.0,40.6946608,-73.9572814
9540400,3018997507,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,512100,UNAVAILABLE OWNER,6.0,2003.0,1.0,,,118 Skillman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018997507.0,40.6948695,-73.9574363
9546262,3018997503,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,1172253,UNAVAILABLE OWNER,12.0,2002.0,2.0,,,94 Skillman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018997503.0,40.6955475,-73.9575729
9546263,3018997505,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,1833751,UNAVAILABLE OWNER,12.0,2008.0,2.0,,,98 Skillman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018997505.0,40.6953992,-73.9575406
9495040,3018997504,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,628650,UNAVAILABLE OWNER,5.0,2006.0,1.0,,,88 Skillman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018997504.0,40.6958165,-73.9576268
9540413,3018997509,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,1584799,UNAVAILABLE OWNER,12.0,2012.0,1.0,,,116 Skillman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018997509.0,40.694971,-73.9574579
9546264,3019000009,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,1957050,95 SKILLMAN REALTY LLC,19.0,2009.0,1.0,20.1,7.2,99 Skillman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019000009.0,40.6954896,-73.9570212
9540416,3019000016,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,3118050,SKILLMAN EQUITIES ASSOCIATES LLC,35.0,2014.0,1.0,27.2,7.4,85 Skillman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019000016.0,40.6957971,-73.9570823
9495044,3019000043,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,488700,836-838 BEDFORD AVE LLC,9.0,2008.0,1.0,,,836 Bedford Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019000043.0,40.6960138,-73.956754
9546269,3019000044,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,488700,836-838 BEDFORD AVENUE LLC,9.0,2009.0,1.0,,,838 Bedford Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019000044.0,40.6959616,-73.9567432
9540418,3019000045,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,568350,D AND F REALTY CORP,9.0,2006.0,1.0,,,840 Bedford Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019000045.0,40.6958875,-73.9567288
9540425,3019000067,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,2972250,MYRTLE HOUSING LLC,49.0,2015.0,1.0,,,673 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019000067.0,40.6947457,-73.9567873
9540427,3019007501,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,571948,UNAVAILABLE OWNER,10.0,2002.0,1.0,,,675 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019007501.0,40.6947456,-73.956506
9540430,3019007508,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,1637996,UNAVAILABLE OWNER,12.0,2003.0,2.0,,,111 Skillman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019007508.0,40.6950038,-73.9569242
9540431,3019007510,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,1933500,UNAVAILABLE OWNER,12.0,2004.0,2.0,,,107 Skillman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019007510.0,40.6952289,-73.9569709
9546270,3019007503,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,1610000,UNAVAILABLE OWNER,12.0,2005.0,2.0,,,103 Skillman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019007503.0,40.6953798,-73.9569996
9540428,3019007502,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,1.0,880652,874 BEDFORD AVE CONDOMIMIUM,12.0,2004.0,2.0,,,876 Bedford Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019007502.0,40.6949652,-73.9565455
9546271,3019007505,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,1187422,UNAVAILABLE OWNER,10.0,2004.0,1.0,,,858 Bedford Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019007505.0,40.6954071,-73.9566354
9546273,3019007509,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,1970394,"REDSKILL PROPERTIES, LLC",10.0,2006.0,1.0,,,79 Skillman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019007509.0,40.6960469,-73.9571326
9546276,3019007514,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,1996380,UNAVAILABLE OWNER,11.0,2007.0,1.0,,,828 Bedford Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019007514.0,40.6962251,-73.9567971
9546274,3019007512,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,1.0,641255,UNAVAILABLE OWNER,10.0,1920.0,1.0,,,832 Bedford Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019007512.0,40.6960961,-73.956772
9546275,3019007513,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,1514250,UNAVAILABLE OWNER,12.0,2009.0,1.0,,,75 Skillman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019007513.0,40.6961814,-73.9571578
9538444,3019010020,36047019500,Brooklyn Heights/Fort Greene,City Council District 35,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1.0,,2074050,POLVEN LLC,9.0,2010.0,1.0,,,175 Vanderbilt Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019010020.0,40.6927269,-73.9694567
9546331,3019097501,36047019300,Brooklyn Heights/Fort Greene,City Council District 35,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1.0,,1185750,UNAVAILABLE OWNER,5.0,1937.0,2.0,,,580 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019097501.0,40.6937098,-73.9612848
9546363,3019100023,36047019300,Brooklyn Heights/Fort Greene,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,1669500,586 MYRTLE LLC,17.0,2014.0,1.0,26.5,14.6,588 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019100023.0,40.6938359,-73.9608664
9546415,3019110025,36047023500,Brooklyn Heights/Fort Greene,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,926550,K&C III LLC,8.0,2015.0,1.0,,,896 Kent Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019110025.0,40.6937394,-73.9594997
9546416,3019110028,36047023500,Brooklyn Heights/Fort Greene,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,611100,"K&C III, LLC",6.0,2015.0,1.0,,,900 Kent Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019110028.0,40.6936378,-73.9594782
9546417,3019110029,36047023500,Brooklyn Heights/Fort Greene,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,494100,904 GOLD LLC,7.0,2007.0,1.0,,,904 Kent Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019110029.0,40.6935719,-73.959471
9546430,3019120032,36047023500,Brooklyn Heights/Fort Greene,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,390600,"644 MYRTLE HOLDINGS , LLC",5.0,1957.0,1.0,,,644 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019120032.0,40.694115,-73.9582554
9546469,3019120040,36047023500,Brooklyn Heights/Fort Greene,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,1.0,8199000,MD CBD 180 FRANKLIN LLC,118.0,2014.0,1.0,26.2,22.3,168 Franklin Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019120040.0,40.6933382,-73.9582379
9538766,3019130038,36047023500,Brooklyn Heights/Fort Greene,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,662400,156 SKILLMAN LLC,8.0,2010.0,1.0,,,156 Skillman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019130038.0,40.6936589,-73.9571991
9538767,3019130039,36047023500,Brooklyn Heights/Fort Greene,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,662400,156 SKILLMAN LLC,8.0,2010.0,1.0,,,158 Skillman Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019130039.0,40.6935931,-73.9571847
9538779,3019137507,36047023500,Brooklyn Heights/Fort Greene,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,1802356,UNAVAILABLE OWNER,12.0,2003.0,2.0,,,664 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019137507.0,40.6941887,-73.9572997
